layer_index,z_mm,part_area_mm2,part_perimeter_mm,part_component_count,new_island_count,unsupported_area_mm2,unsupported_component_count,support_cross_section_area_mm2,support_cross_section_perimeter_mm
2126,106.325,4660.12427312,533.43942554,1,0,0.0,0,2302.4375,1250.5
2127,106.375,4657.02786277,533.79488839,1,0,0.0,0,2302.5625,1251.0
2128,106.425,4653.89162913,534.15069492,1,0,0.0,0,2302.625,1251.0
2129,106.475,4650.71488133,534.51497326,1,0,0.0,0,2303.25,1252.0
2130,106.525,4647.48584755,534.86759682,1,0,0.0,0,2303.5,1252.5
2131,106.575,4644.20969306,535.21273678,1,0,0.0,0,2304.25,1252.5
2132,106.625,4640.8986912,535.52745455,1,0,0.0,0,2304.25,1252.5
2133,106.675,4637.54968625,535.8182268,1,0,0.0,0,2304.25,1252.5
2134,106.725,4634.15911538,536.13734716,1,0,0.0,0,2304.25,1252.5
2135,106.775,4630.73381531,536.4890538,1,0,0.0,0,2304.8125,1252.5
2136,106.825,4627.27618075,536.84125766,1,0,0.0,0,2304.8125,1252.5
2137,106.875,4623.77551653,537.18886774,1,0,0.0,0,2304.8125,1252.5
2138,106.925,4620.23828531,537.54296765,1,0,0.0,0,2304.8125,1252.5
2139,106.975,4616.66927081,537.90837324,1,0,0.0,0,2304.8125,1252.5
2140,107.025,4613.06535729,538.28794893,1,0,0.0,0,2304.8125,1252.5
2141,107.075,4609.4328108,538.68229252,1,0,0.0,0,2304.8125,1252.5
2142,107.125,4605.77401793,539.08689153,1,0,0.0,0,2304.875,1253.5
2143,107.175,4602.08614399,539.49239856,1,0,0.0,0,2305.0,1254.5
2144,107.225,4598.36852146,539.90196898,1,0,0.0,0,2305.25,1255.0
2145,107.275,4594.61849079,540.31115273,1,0,0.0,0,2306.0,1255.0
2146,107.325,4590.84605376,540.72208438,1,0,0.0,0,2306.625,1255.0
2147,107.375,4587.05187263,541.1378859,1,0,0.0,0,2306.625,1255.0
2148,107.425,4583.2348219,541.56140209,1,0,0.0,0,2306.625,1255.0
2149,107.475,4579.38200595,541.96540654,1,0,0.0,0,2307.1875,1255.0
2150,107.525,4575.50640767,542.36936253,1,0,0.0,0,2307.1875,1255.0
2151,107.575,4571.60822424,542.78849717,1,0,0.0,0,2307.1875,1255.0
2152,107.625,4567.67793699,543.19112303,1,0,0.0,0,2307.25,1255.5
2153,107.675,4563.72004869,543.59333896,1,0,0.0,0,2307.3125,1256.0
2154,107.725,4559.74252754,544.04422818,1,0,0.0,0,2307.4375,1256.0
2155,107.775,4555.74532422,544.5047259,1,0,0.0,0,2307.5,1256.0
2156,107.825,4551.72983397,544.96397139,1,0,0.0,0,2307.5625,1256.5
2157,107.875,4547.69222172,545.42336475,1,0,0.0,0,2307.8125,1257.5
2158,107.925,4543.63359941,545.88976045,1,0,0.0,0,2308.0,1257.5
2159,107.975,4539.55417002,546.35871324,1,0,0.0,0,2309.25,1257.5
2160,108.025,4535.4469592,546.82381867,1,0,0.0,0,2309.375,1257.5
2161,108.075,4531.31465992,547.28617676,1,0,0.0,0,2309.375,1257.5
2162,108.125,4527.16273496,547.75733368,1,0,0.0,0,2309.9375,1257.5
2163,108.175,4522.99489371,548.24105966,1,0,0.0,0,2309.9375,1257.5
2164,108.225,4518.80877297,548.68693234,1,0,0.0,0,2310.0,1257.5
2165,108.275,4514.6041353,549.15513934,1,0,0.0,0,2310.0,1257.5
2166,108.325,4510.38047113,549.65238847,1,0,0.0,0,2310.0,1257.5
2167,108.375,4506.13197303,550.14927325,1,0,0.0,0,2310.125,1258.0
2168,108.425,4501.85827233,550.6466972,1,0,0.0,0,2310.125,1258.0
2169,108.475,4497.55728303,551.14164973,1,0,0.0,0,2310.1875,1258.5
2170,108.525,4493.23840504,551.74637823,1,0,0.0,0,2310.5625,1259.5
2171,108.575,4488.89960883,553.15098698,1,0,0.0,0,2310.5625,1259.5
2172,108.625,4484.53573664,557.31029553,1,0,0.0,0,2311.3125,1260.5
2173,108.675,4480.15928917,558.47154203,1,0,0.0,0,2311.875,1260.5
2174,108.725,4475.76742319,559.6514257,1,0,0.0,0,2312.4375,1260.5
2175,108.775,4471.36190425,560.79875967,1,0,0.0,0,2312.4375,1260.5
2176,108.825,4466.93891057,561.95654449,1,0,0.0,0,2312.4375,1260.5
2177,108.875,4461.67546821,561.95886193,1,0,0.0,0,2312.4375,1260.5
2178,108.925,4457.19140725,562.61464328,1,0,0.0,0,2312.5,1260.5
2179,108.975,4452.68790168,563.26993394,1,0,0.0,0,2312.5625,1261.0
2180,109.025,4448.16364264,563.93032232,1,0,0.0,0,2312.625,1261.5
2181,109.075,4443.6227125,564.59342507,1,0,0.0,0,2312.6875,1261.5
2182,109.125,4439.06630394,565.25067634,1,0,0.0,0,2312.9375,1262.5
2183,109.175,4434.49670182,565.96413358,1,0,0.0,0,2313.0625,1263.0
2184,109.225,4429.91189939,566.70421065,1,0,0.0,0,2313.0625,1263.0
2185,109.275,4425.31101434,567.4408674,1,0,0.0,0,2313.875,1263.0
2186,109.325,4420.69839168,570.1982636,1,0,0.0,0,2331.4375,1283.0
2187,109.375,4416.06108036,570.71768952,1,0,0.0,0,2331.625,1283.0
2188,109.425,4411.40892018,571.18777022,1,0,0.0,0,2331.6875,1283.5
2189,109.475,4406.74075997,571.63241079,1,0,0.0,0,2331.75,1283.5
2190,109.525,4402.06233289,572.08590914,1,0,0.0,0,2331.75,1283.5
2191,109.575,4397.37736346,572.54673299,1,0,0.0,0,2331.875,1284.5
2192,109.625,4392.68459542,573.01044298,1,0,0.0,0,2331.875,1284.5
2193,109.675,4387.98254927,573.48493404,1,0,0.0,0,2331.875,1284.5
2194,109.725,4383.27015072,573.96235459,1,0,0.0,0,2332.125,1285.5
2195,109.775,4378.54971399,574.44039478,1,0,0.0,0,2332.375,1285.5
2196,109.825,4373.81734577,574.9238016,1,0,0.0,0,2332.375,1285.5
2197,109.875,4369.07886164,575.41970663,1,0,0.0,0,2333.0625,1285.5
2198,109.925,4364.34009742,575.92145449,1,0,0.0,0,2334.1875,1286.5
2199,109.975,4360.66733327,602.68670704,3,2,1.08843438,3,2330.0625,1313.0
2200,110.025,4447.09635946,730.48739765,1,0,89.83604041,2,2225.3125,1411.5
2201,110.075,4524.09765423,734.63345135,1,0,74.66903165,8,2143.3125,1397.0
2202,110.125,4593.13820601,737.62681727,1,0,66.78176303,8,2070.5625,1381.5
2203,110.175,4655.34708868,740.20598614,1,0,60.10434623,8,1997.8125,1369.5
2204,110.225,4710.22065029,741.91557126,1,0,52.81773927,7,1936.9375,1362.5
2205,110.275,4759.33129451,743.33285898,1,0,47.08385699,7,1889.5625,1354.5
2206,110.325,4787.32937365,744.79234368,1,0,26.03015999,7,1854.6875,1349.5
2207,110.375,4812.03973098,746.57975838,1,0,22.79534051,7,1820.75,1345.0
2208,110.425,4835.03011387,748.32902529,1,0,21.10476001,7,1799.125,1340.5
2209,110.475,4856.31392895,749.9778767,1,0,19.42735033,7,1770.25,1337.5
2210,110.525,4876.30325668,751.73007995,1,0,18.16817475,7,1746.5,1333.0
2211,110.575,4895.67959102,753.28601305,1,0,17.57970505,6,1727.625,1330.5
2212,110.625,4914.52411264,754.75266814,1,0,17.07244519,6,1696.875,1326.0
2213,110.675,4932.40627677,756.16301541,1,0,16.12183988,6,1671.625,1323.5
2214,110.725,4948.82682475,757.51410159,1,0,14.67060323,6,1662.0,1322.5
2215,110.775,4964.92958177,758.79790105,1,0,14.36676739,6,1632.5,1318.5
2216,110.825,4980.84177961,760.0690183,1,0,14.19190029,6,1607.3125,1314.5
2217,110.875,4996.59039581,763.45765448,1,0,14.01839951,6,1598.6875,1313.0
2218,110.925,5012.13660377,764.59387832,1,0,13.82973928,6,1569.5,1308.5
2219,110.975,5027.47083825,765.7008543,1,0,13.62500627,6,1553.25,1307.5
2220,111.025,5042.55766099,766.78681634,1,0,13.38956894,6,1535.625,1305.5
2221,111.075,5057.40184023,767.84131826,1,0,13.15792305,6,1518.375,1301.5
2222,111.125,5071.95605393,768.90602385,1,0,12.87558081,6,1492.9375,1300.0
2223,111.175,5086.17965337,769.9660139,1,0,12.54996552,6,1482.0,1303.0
2224,111.225,5100.08202925,771.01205054,1,0,12.22744656,6,1460.375,1312.0
2225,111.275,5111.17230072,772.05745945,1,0,9.42415382,6,1441.0625,1314.0
2226,111.325,5121.69534072,773.14949577,1,0,8.86466283,6,1430.1875,1319.0
2227,111.375,5131.58844391,774.26461948,1,0,8.23633117,6,1413.25,1321.5
2228,111.425,5141.06652485,775.35437781,1,0,7.82223693,6,1399.625,1324.5
2229,111.475,5150.2263356,776.48303914,1,0,7.50483467,6,1395.125,1327.0
2230,111.525,5159.14803832,777.33332446,2,0,7.26447772,6,1379.5,1325.5
2231,111.575,5167.82911308,778.38377609,2,0,7.02613634,6,1366.5,1326.0
2232,111.625,5176.26980132,779.38490546,2,0,6.78814636,6,1354.9375,1326.0
2233,111.675,5184.47466017,780.38466037,2,0,6.55027557,6,1338.0,1323.5
2234,111.725,5192.44242411,781.26378642,3,0,6.31275863,6,1329.5625,1324.0
2235,111.775,5200.17559609,782.13959582,3,0,6.07523636,6,1324.5,1323.0
2236,111.825,5207.69312738,783.07721283,3,0,5.86189477,6,1310.5,1324.0
2237,111.875,5215.05549656,784.1287342,3,0,5.70643604,6,1299.125,1324.5
2238,111.925,5222.29595316,785.20819389,3,0,5.58332956,6,1294.1875,1326.0
2239,111.975,5229.42591756,786.23113614,3,0,5.47021202,6,1277.625,1326.0
2240,112.025,5236.45548954,787.26333016,3,0,5.3630347,6,1270.875,1325.5
2241,112.075,5243.38306509,788.42305264,3,0,5.25981814,6,1260.375,1325.0
2242,112.125,5250.20334541,789.70801827,4,0,5.15750253,6,1253.6875,1326.5
2243,112.175,5256.91936726,790.68715661,4,0,5.05760175,6,1246.0,1326.0
2244,112.225,5263.53443325,791.66874698,4,0,4.95639374,6,1231.875,1324.5
2245,112.275,5270.08324402,792.62453001,4,0,4.89198746,6,1228.5,1326.5
2246,112.325,5276.59809946,793.60167857,4,0,4.8611437,6,1220.0625,1328.0
2247,112.375,5283.08578241,794.6003559,4,0,4.83041413,6,1205.8125,1326.5
2248,112.425,5289.54608741,795.59736018,4,0,4.7995882,6,1202.625,1325.5
2249,112.475,5295.9730235,796.61414084,4,0,4.75579075,6,1186.5,1326.5
2250,112.525,5302.36202516,797.65329684,4,0,4.70279238,6,1181.4375,1325.0
2251,112.575,5308.68730703,798.69574021,4,0,4.64969046,6,1178.1875,1324.5
2252,112.625,5314.94481111,799.73327297,4,0,4.58776752,6,1162.9375,1330.0
2253,112.675,5321.12910992,800.77023324,4,0,4.52037389,6,1161.4375,1330.5
2254,112.725,5327.24103641,801.80573732,4,0,4.45321312,6,1156.25,1330.0
2255,112.775,5333.28009688,802.83318123,4,0,4.38605504,6,1139.75,1331.5
2256,112.825,5338.44564523,803.85587287,4,0,3.51949921,6,1137.125,1330.5
2257,112.875,5343.11876335,804.88743907,4,0,3.0317925,6,1135.875,1330.5
2258,112.925,5347.72274538,805.91334277,4,0,2.96492954,6,1113.875,1328.0
2259,112.975,5352.23232133,806.97317265,4,0,2.87107947,6,1116.3125,1327.5
2260,113.025,5356.59039515,808.02851503,4,0,2.72165341,6,1113.8125,1330.0
2261,113.075,5360.76878612,809.08294228,4,0,2.53051105,5,1104.0,1331.5
2262,113.125,5364.85916283,810.14458901,4,0,2.44034876,5,1095.375,1332.0
2263,113.175,5368.88054104,811.20379625,4,0,2.38015867,5,1092.5625,1332.5
2264,113.225,5372.83157766,812.24161395,4,0,2.31948004,5,1092.875,1331.5
2265,113.275,5376.71761968,813.29344663,4,0,2.25864567,5,1080.5625,1332.5
2266,113.325,5380.53524674,814.43433966,4,0,2.19765121,5,1069.9375,1332.5
2267,113.375,5384.26347811,815.59094481,4,0,2.11969812,5,1070.625,1332.5
2268,113.425,5387.87753485,816.74093098,4,0,2.02107011,5,1064.8125,1334.5
2269,113.475,5391.36778381,817.89125739,4,0,1.93240364,5,1062.125,1335.5
2270,113.525,5394.76660871,819.04638674,4,0,1.84724138,5,1048.1875,1336.0
2271,113.575,5398.08842793,820.21236616,4,0,1.76207912,5,1052.625,1339.5
2272,113.625,5401.32787535,821.38428782,4,0,1.67691686,5,1043.0,1341.0
2273,113.675,5404.48441099,822.55843555,4,0,1.59175459,5,1040.0625,1342.0
2274,113.725,5407.5561222,823.73259873,4,0,1.50659233,5,1028.75,1343.0
2275,113.775,5410.54291291,824.90715797,4,0,1.42147738,5,1031.125,1343.5
2276,113.825,5413.45639864,826.05818987,4,0,1.33866348,5,1024.5625,1337.5
2277,113.875,5416.29964123,827.26491567,4,0,1.25519575,4,1021.875,1337.5
2278,113.925,5419.08649897,828.48564817,4,0,1.19611671,4,1008.1875,1337.5
2279,113.975,5421.82038779,829.70577569,4,0,1.13915353,4,1012.0,1340.0
2280,114.025,5424.51246431,830.92074311,4,0,1.09415612,4,1007.375,1322.5
2281,114.075,5427.18190321,832.05726424,4,0,1.07277609,5,1004.125,1318.5
2282,114.125,5429.83406371,833.19824559,4,0,1.05144401,5,994.625,1316.0
2283,114.175,5432.4585144,834.38794393,4,0,1.03011193,5,994.75,1318.0
2284,114.225,5435.06735402,835.58179621,4,0,1.00877986,5,998.25,1319.5
2285,114.275,5437.65853771,836.77812204,4,0,0.98744778,5,988.375,1298.5
2286,114.325,5440.22244782,837.97182479,4,0,0.9661157,5,981.375,1299.0
2287,114.375,5442.76236264,839.15611008,4,0,0.94408629,5,978.0625,1299.5
2288,114.425,5445.25624684,840.35459879,4,0,0.91825063,5,982.125,1301.0
2289,114.475,5447.70622452,841.5460193,4,0,0.8918362,5,980.6875,1292.0
2290,114.525,5450.12584211,842.75908317,4,0,0.86542176,5,977.9375,1280.5
2291,114.575,5452.52143214,843.99310728,4,0,0.83602466,5,967.6875,1281.0
2292,114.625,5454.89077921,845.22130088,4,0,0.79788588,5,970.625,1282.5
2293,114.675,5457.22508044,846.4456723,4,0,0.75821576,4,971.8125,1282.5
2294,114.725,5459.53119619,847.66151286,4,0,0.73211969,4,968.0625,1276.0
2295,114.775,5461.79817269,848.87233314,4,0,0.70602363,4,956.8125,1190.5
2296,114.825,5464.017638,850.07684475,4,0,0.67992757,4,959.3125,1191.5
2297,114.875,5466.19379483,851.35326005,4,0,0.65294965,4,963.0,1194.5
2298,114.925,5468.03477816,852.61806283,4,0,0.33230064,4,964.0625,1181.5
2299,114.975,5469.37640016,853.92280855,4,0,0.16704186,3,963.5625,1139.0
2300,115.025,5470.67441888,855.2435548,4,0,0.1340664,3,963.6875,1132.5
2301,115.075,5471.92808089,856.54992459,4,0,0.09731625,2,965.75,1133.5
2302,115.125,5473.11887602,857.865392,4,0,0.07824345,2,968.875,1134.5
2303,115.175,5474.25400328,859.18141663,4,0,0.05917066,2,970.75,1136.0
2304,115.225,5475.336861,860.48993929,4,0,0.04009787,2,973.0,1133.0
2305,115.275,5476.3563164,861.77679496,4,0,0.02260319,1,976.0625,1133.0
2306,115.325,5477.29746222,863.11470951,4,0,0.0207127,1,978.8125,1133.5
2307,115.375,5478.15753397,864.4907001,4,0,0.01882221,1,984.0,1136.0
2308,115.425,5478.96189144,865.82945394,4,0,0.01693172,1,987.3125,1138.0
2309,115.475,5479.7313097,867.97683771,5,0,0.01504123,1,989.5,1140.0
2310,115.525,5480.45225899,869.74872028,5,0,0.01315074,1,992.875,1133.5
2311,115.575,5481.13853666,871.44841213,5,0,0.01126025,1,995.8125,1136.5
2312,115.625,5481.79452559,873.09477922,5,0,0.0,0,999.875,1139.0
2313,115.675,5482.43465695,874.06571909,6,0,0.0,0,1003.0625,1141.0
2314,115.725,5483.05136368,875.4001596,6,0,0.0,0,1006.5,1144.0
2315,115.775,5483.64069751,876.76717484,6,0,0.0,0,1010.1875,1148.5
2316,115.825,5484.22459862,873.81268572,5,0,0.0,0,1015.0625,1147.0
2317,115.875,5484.83441559,875.36736814,5,0,0.0,0,1017.8125,1151.0
2318,115.925,5485.41764892,876.91781996,5,0,0.0,0,1021.375,1155.0
2319,115.975,5485.97565133,877.85098993,6,0,0.0,0,1023.8125,1156.0
2320,116.025,5486.50406208,879.12911852,6,1,0.0,0,1028.125,1161.0
2321,116.075,5486.99567817,880.43229488,6,2,0.0,0,1031.9375,1164.5
2322,116.125,5487.46931506,877.15027235,4,1,0.0,0,1035.8125,1164.0
2323,116.175,5488.00293579,873.35086548,4,1,0.0,0,1039.9375,1161.5
2324,116.225,5488.56002566,872.93359703,3,0,0.0,0,1042.875,1159.5
2325,116.275,5489.08995277,875.02478741,3,0,0.0,0,1046.4375,1162.0
2326,116.325,5489.57809018,877.1527948,3,0,0.0,0,1050.75,1169.0
2327,116.375,5490.02719813,879.30002605,3,1,0.0,0,1053.25,1172.0
2328,116.425,5490.43818017,881.45991283,3,1,0.0,0,1057.25,1176.0
2329,116.475,5490.81005057,883.60542711,3,1,0.0,0,1060.875,1180.0
2330,116.525,5491.15187673,885.76365271,3,2,0.0,0,1064.75,1184.0
2331,116.575,5491.41930561,887.93875859,2,1,0.0,0,1068.0625,1185.5
2332,116.625,5491.60166644,890.30284621,2,1,0.0,0,1071.0625,1188.0
2333,116.675,5491.72944029,892.79439832,2,1,0.0,0,1075.0625,1191.0
2334,116.725,5491.81457182,895.30057804,1,0,0.0,0,1078.6875,1192.5
2335,116.775,5491.85905466,897.66809327,2,0,0.0,0,1081.6875,1194.5
2336,116.825,5491.87746175,899.99265533,2,0,0.0,0,1085.125,1197.5
2337,116.875,5491.87093245,902.36905457,2,0,0.0,0,1088.5,1199.0
2338,116.925,5491.82200479,904.33790737,2,0,0.0,0,1092.5,1202.0
2339,116.975,5491.72436896,906.18817874,2,0,0.0,0,1096.6875,1205.5
2340,117.025,5491.47023157,907.96232538,2,0,0.0,0,1098.9375,1209.0
2341,117.075,5491.18435428,909.62239248,2,0,0.0,0,1103.4375,1214.0
2342,117.125,5490.89130616,910.84352058,2,0,0.0,0,1106.5,1217.0
2343,117.175,5490.60468098,911.39128044,2,0,0.0,0,1110.4375,1219.5
2344,117.225,5490.33201716,912.06267006,2,0,0.0,0,1114.0625,1222.5
2345,117.275,5490.06666479,913.26869107,2,0,0.0,0,1117.375,1226.0
2346,117.325,5489.79323117,914.73951241,2,0,0.0,0,1120.8125,1229.0
2347,117.375,5489.44564396,916.64957788,2,0,0.0,0,1126.1875,1236.5
2348,117.425,5488.97651233,918.5580515,2,0,0.0,0,1129.5625,1240.0
2349,117.475,5488.34367597,920.60597384,2,0,0.0,0,1133.5625,1242.5
2350,117.525,5487.21684259,922.68027422,2,0,0.0,0,1137.8125,1243.5
2351,117.575,5485.88163189,925.4524416,2,0,0.0,0,1141.0,1246.5
2352,117.625,5484.48004106,928.47078714,2,0,0.0,0,1143.6875,1250.0
2353,117.675,5483.02588186,931.50182645,2,0,0.0,0,1147.5,1252.0
2354,117.725,5481.51541339,934.5846349,2,0,0.0,0,1152.625,1260.5
2355,117.775,5479.95783453,937.6929723,2,0,0.0,0,1156.0625,1262.5
2356,117.825,5478.32176067,940.83175043,2,0,0.0,0,1160.5,1265.0
2357,117.875,5476.62275473,944.28862622,2,0,0.0,0,1165.0,1266.0
2358,117.925,5474.8766984,951.50309287,2,0,0.0,0,1167.9375,1270.0
2359,117.975,5473.10751481,957.01311028,2,0,0.0,0,1173.4375,1280.0
2360,118.025,5471.14523658,983.19521082,2,0,0.0,0,1178.0,1283.5
2361,118.075,5468.66930699,972.34178816,4,0,0.0,0,1181.1875,1284.0
2362,118.125,5466.432062,969.00987373,4,0,0.0,0,1186.3125,1289.0
2363,118.175,5464.31990874,970.61554508,4,0,0.0,0,1190.25,1290.0
2364,118.225,5462.34252494,972.7033741,4,0,0.0,0,1192.8125,1294.0
2365,118.275,5460.29591897,975.29641864,4,0,0.0,0,1197.125,1297.5
2366,118.325,5458.12007465,977.87593328,4,0,0.0,0,1201.6875,1307.0
2367,118.375,5455.80897404,980.84355338,4,0,0.0,0,1205.4375,1310.0
2368,118.425,5453.33022678,983.84633581,4,0,0.0,0,1209.9375,1317.0
2369,118.475,5450.81617461,986.76026002,4,0,0.0,0,1214.3125,1319.5
2370,118.525,5448.30970864,989.57599049,4,0,0.0,0,1216.75,1323.5
2371,118.575,5445.66729105,1002.05351843,5,0,0.0,0,1222.5,1333.5
2372,118.625,5442.92659066,1000.02938555,6,0,0.0,0,1227.6875,1335.0
2373,118.675,5440.30474631,997.42889209,7,0,0.0,0,1232.25,1341.5
2374,118.725,5437.77534009,994.42320145,8,0,0.0,0,1235.375,1349.5
2375,118.775,5435.34621174,992.68709812,8,0,0.0,0,1239.5625,1353.5
2376,118.825,5432.97778861,991.51922644,8,0,0.0,0,1245.375,1364.0
2377,118.875,5430.69073804,990.31761021,8,0,0.0,0,1250.125,1375.0
2378,118.925,5428.43221576,989.79963571,8,0,0.0,0,1254.375,1377.0
2379,118.975,5426.15077634,989.48707837,8,0,0.0,0,1260.4375,1386.5
2380,119.025,5423.86852171,989.26784201,8,0,0.0,0,1263.8125,1391.0
2381,119.075,5421.58408034,989.16226498,8,0,0.0,0,1268.375,1392.5
2382,119.125,5419.31988174,989.08597035,8,0,0.0,0,1273.375,1397.5
2383,119.175,5417.08222949,989.06374756,8,0,0.0,0,1280.25,1407.5
2384,119.225,5414.79916502,989.13612907,8,0,0.0,0,1283.75,1409.5
2385,119.275,5412.49307829,989.24415733,8,0,0.0,0,1290.375,1412.5
2386,119.325,5410.13995278,989.30596614,8,0,0.0,0,1293.5625,1414.0
2387,119.375,5407.7547204,989.37242728,8,0,0.0,0,1299.1875,1415.5
2388,119.425,5405.31941489,989.57226075,8,0,0.02050478,2,1302.375,1415.5
2389,119.475,5402.83642922,989.91619698,8,0,0.02344619,2,1307.875,1420.0
2390,119.525,5400.23705696,990.49453336,8,0,0.02623378,2,1310.375,1420.5
2391,119.575,5397.56595932,989.96550334,8,0,0.02902137,2,1314.8125,1423.5
2392,119.625,5394.867375,989.39050542,8,0,0.03180895,2,1318.9375,1425.5
2393,119.675,5392.09943643,988.75804198,8,0,0.03460107,2,1322.8125,1437.5
2394,119.725,5389.18651952,987.92508619,8,0,0.0383382,2,1328.4375,1441.5
2395,119.775,5386.20529352,987.06324068,8,0,0.04211195,2,1332.1875,1447.5
2396,119.825,5383.09417491,985.96700943,8,0,0.04585126,2,1336.0,1449.0
2397,119.875,5379.81303721,984.4168271,8,1,0.04959057,2,1340.0,1454.0
2398,119.925,5376.3527786,981.99279581,7,0,0.05335414,2,1345.1875,1456.5
2399,119.975,5372.64549054,981.7533131,7,0,0.05837814,2,1350.375,1457.0
2400,120.025,5368.8786347,981.45639,7,0,0.06321343,2,1353.125,1461.0
2401,120.075,5364.8068266,981.10319158,7,0,0.06804874,2,1357.375,1465.0
2402,120.125,5360.49086801,980.58645062,7,0,0.07288404,2,1363.875,1467.5
2403,120.175,5356.31961825,979.25672132,7,0,0.0785032,2,1368.0,1472.0
2404,120.225,5352.34544209,978.80161656,7,0,0.08550149,2,1371.25,1473.5
2405,120.275,5348.42342075,978.28285135,7,0,0.09196988,2,1376.25,1479.5
2406,120.325,5344.47666253,977.54546537,7,0,0.09843828,2,1380.5625,1482.0
2407,120.375,5340.48083847,976.62511558,7,0,0.10490668,2,1385.3125,1484.0
2408,120.425,5336.62346814,975.64531748,7,0,0.11137508,2,1389.25,1488.0
2409,120.475,5332.46563817,974.68863655,7,0,0.11915372,2,1392.125,1490.0
2410,120.525,5328.1557442,973.70944236,7,0,0.15266693,4,1397.8125,1496.0
2411,120.575,5323.86730695,972.67681654,7,0,0.16738814,4,1400.9375,1500.5
2412,120.625,5319.52919046,971.60402913,7,0,0.18135618,4,1406.125,1504.5
2413,120.675,5315.06032645,970.29306441,8,0,0.19532422,4,1409.25,1507.5
2414,120.725,5310.80587846,968.96350586,8,0,0.21198167,4,1413.8125,1514.5
2415,120.775,5306.80620768,968.04129817,8,0,0.2365417,4,1416.625,1516.0
2416,120.825,5303.01179016,967.15192122,8,0,0.25893206,4,1420.5625,1519.5
2417,120.875,5298.69384701,966.12415023,8,0,0.2807698,4,1426.3125,1524.0
2418,120.925,5294.02515689,965.63103521,8,0,0.31460286,4,1431.1875,1532.0
2419,120.975,5289.4737834,965.19762621,8,0,0.35607736,4,1434.5625,1534.0
2420,121.025,5284.90989126,965.13917753,8,0,0.39526933,4,1439.3125,1538.5
2421,121.075,5280.48813444,967.58629419,8,0,0.48967833,4,1445.625,1541.0
2422,121.125,5273.58659295,964.05333283,9,0,0.60408127,2,1458.75,1548.0
2423,121.175,5267.77245735,959.03443188,9,0,0.51434935,2,1465.625,1553.0
2424,121.225,5258.0604615,956.8107527,9,0,0.51439946,2,1477.5625,1561.5
2425,121.275,5244.76621893,955.67596909,9,0,0.51444957,2,1491.5625,1571.0
2426,121.325,5208.28973965,944.1105255,11,0,0.51449969,2,1531.125,1585.5
2427,121.375,5207.30826419,937.3886492,11,0,0.5145498,2,1533.3125,1586.5
2428,121.425,5206.41053137,930.62262957,11,0,0.51459991,2,1536.1875,1587.0
2429,121.475,5205.67812742,923.87694077,11,0,0.51465002,2,1540.0,1588.5
2430,121.525,5205.08001966,917.054642,11,0,0.51470013,2,1543.3125,1589.0
2431,121.575,5204.15097252,910.20747255,11,0,0.51475024,2,1544.8125,1589.0
2432,121.625,5197.1420693,895.38354516,10,0,0.51480035,2,1555.8125,1591.5
2433,121.675,5196.60532356,892.19111175,10,0,0.51485046,2,1559.875,1593.5
2434,121.725,5196.05952849,889.13990803,10,0,0.51490058,2,1562.125,1594.5
